Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/GAIL Value Estimate,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/GAIL Reward,Is Training
10000,1.4396648,0.03509647,1.3492032,30.905054,0.10836588,0.00029992417,0.19997472,0.009997474,1.999105,0.4768919,0.52898717,0.24877287,1666.0,-0.19971987425815313,-0.19971987425815313,790.5611417412758,1.0
20000,1.2974404,-0.015009051,5.136093,10.93584,0.10521325,0.0002997847,0.19992822,0.00999283,1.0367569,0.3467151,0.63073754,0.22385684,1666.0,-0.19951978416647762,-0.19951978416647762,619.1526263952255,1.0
30000,1.2557483,0.017102625,6.9903536,27.058695,0.10528269,0.00029962434,0.19987479,0.00998749,0.8309845,0.27424127,0.7212825,0.19839893,1463.142857142857,0.19691261094703805,0.19691261094703805,486.29509935714304,1.0
40000,1.1717013,0.034191925,8.704639,10.947111,0.10103512,0.00029946244,0.1998208,0.009982097,0.80992925,0.28342333,0.74429905,0.16287085,1421.1666666666667,0.7375429072583627,0.7375429072583627,433.3197447721447,1.0
50000,0.7822003,0.020226499,10.1245575,14.85137,0.100416645,0.0002993206,0.19977355,0.009977376,0.79440033,0.28967085,0.75701463,0.13322529,1518.6666666666667,0.25568347579489153,0.25568347579489153,494.3064601421356,1.0
60000,0.8868251,0.039111268,11.336378,18.076534,0.11217178,0.00029917818,0.19972605,0.009972634,0.6923397,0.2510465,0.8029544,0.11993077,1665.1666666666667,1.0009668989223428,1.0009668989223428,562.4682254033784,1.0
70000,0.87675273,0.08574818,12.883145,7.6338377,0.10444714,0.00029903592,0.19967861,0.009967895,0.6926037,0.2630801,0.7993184,0.109024465,1643.3333333333333,1.3478835539426655,1.3478835539426655,446.20291588703793,1.0
80000,0.8475505,0.03544378,14.4815235,13.983961,0.10107805,0.00029887402,0.19962467,0.009962503,0.5933549,0.22398882,0.8368861,0.095412426,1665.8333333333333,0.5008502766722813,0.5008502766722813,481.60140932102996,1.0
90000,0.7249361,0.04366332,15.309535,15.809666,0.10760018,0.00029871197,0.19957069,0.009957109,0.5597656,0.20910546,0.84136176,0.09385039,1665.0,0.16751680505694821,0.16751680505694821,449.08043755590916,1.0
100000,0.6009901,0.045437854,17.798965,19.998997,0.10204302,0.00029856927,0.1995231,0.009952356,0.60568506,0.21654195,0.8252984,0.13791077,1530.2857142857142,1.7965716254631323,1.7965716254631323,595.859049863049,1.0
110000,0.8266939,0.015707,19.800772,16.925508,0.101018645,0.00029841549,0.19947185,0.009947236,0.5212164,0.18195273,0.84584635,0.03835943341255188,1512.5714285714287,1.0928858814129074,1.0928858814129074,503.51877711926187,1.0
120000,0.7158085,0.004855814,22.302282,31.980171,0.105492264,0.0002982785,0.19942614,0.009942674,0.63683426,0.22054328,0.8075093,0.0,1403.1666666666667,0.1577666480637466,0.1577666480637466,494.60196357468766,1.0
130000,0.7959913,0.023569252,23.713139,42.466774,0.1022783,0.0002981222,0.19937408,0.009937468,0.585592,0.1949527,0.81300724,0.0,1392.625,1.2899752313824138,1.2899752313824138,550.6717832647264,1.0
140000,0.9983039,0.2155499,28.614834,71.912155,0.10571999,0.00029796793,0.19932263,0.009932331,0.8033345,0.26901087,0.735107,0.0,760.5,3.044475245580543,3.044475245580543,407.69626416576403,1.0
150000,0.831926,0.39440665,30.87913,77.827866,0.10730914,0.00029781729,0.19927242,0.009927315,0.6642375,0.22053295,0.78489274,0.0,1599.8333333333333,2.7076504009504183,2.7076504009504183,736.9765067373713,1.0
160000,0.8204599,0.26850975,32.4578,57.802967,0.09639302,0.0002976714,0.19922379,0.009922456,0.7381172,0.2431867,0.75314254,0.0,1421.4285714285713,3.148257473051282,3.148257473051282,694.6845328958173,1.0
170000,0.9295739,0.38943964,34.167458,12.300022,0.10351188,0.00029752756,0.19917583,0.009917665,0.6873561,0.23487197,0.77289355,0.0,800.5,4.39716398739256,4.39716398739256,371.0484888093038,1.0
180000,1.0378698,0.15621872,35.903214,25.245806,0.09968591,0.00029737488,0.19912495,0.009912582,0.690014,0.23004657,0.76929396,0.0,1665.1666666666667,1.8147002569943045,1.8147002569943045,609.7441524292032,1.0
190000,0.9752564,0.12039079,35.97797,14.171999,0.10313314,0.00029722488,0.19907497,0.009907587,0.56264764,0.19212705,0.8201303,0.0,1666.0,0.0004334439678738515,0.0004334439678738515,585.5305969404677,1.0
200000,1.1340958,0.16244605,36.109642,25.07641,0.10529827,0.00029707717,0.19902574,0.009902669,0.6067419,0.20987299,0.80588937,0.0,1166.111111111111,2.8713103320100344,2.8713103320100344,392.10768116507677,1.0
210000,1.159406,0.48838922,37.306587,30.837162,0.10593385,0.0002969318,0.19897728,0.009897829,0.67933923,0.23014683,0.7760258,0.0,724.8571428571429,3.137043073008369,3.137043073008369,297.4954046905041,1.0
220000,1.1000689,0.477236,37.26605,20.568731,0.10285084,0.00029677415,0.19892472,0.009892578,0.7032788,0.23892228,0.7663076,0.0,821.9166666666666,4.17462522086377,4.17462522086377,343.78272166879225,1.0
230000,1.0755787,0.35104543,35.559223,38.440414,0.10401574,0.00029662004,0.19887334,0.009887447,0.65498525,0.21606387,0.7841566,0.0,1338.0,4.7698005331580395,4.7698005331580395,545.0408813761813,1.0
240000,1.0841688,0.28515193,36.065014,15.796731,0.102211386,0.00029647083,0.19882362,0.009882478,0.63771605,0.21502125,0.7900459,0.0,953.3333333333334,3.5121752365957946,3.5121752365957946,383.9978691255674,1.0
250000,0.9219296,0.32790294,36.40465,25.941685,0.10245335,0.00029632126,0.19877374,0.009877498,0.5614141,0.18746951,0.81516206,0.0,1198.7142857142858,3.567428714728781,3.567428714728781,396.6512096013342,1.0
260000,0.92110854,0.39054605,40.99366,21.143879,0.10342179,0.00029617333,0.19872445,0.009872572,0.5811063,0.19158548,0.80613345,0.0,784.9166666666666,3.2798919095560755,3.2798919095560755,343.12597250340815,1.0
270000,0.63197273,0.30345082,39.043774,19.999813,0.1042504,0.00029602708,0.19867569,0.009867702,0.48194328,0.1613131,0.84217954,0.0,1115.8,3.8316202523652465,3.8316202523652465,400.8470297459513,1.0
280000,0.6485023,0.45221156,39.196148,64.46409,0.104956195,0.0002958766,0.1986255,0.009862689,0.5471864,0.17500073,0.81784415,0.0,1238.142857142857,3.8296145802430277,3.8296145802430277,592.7414372333858,1.0
290000,0.6695187,0.28042665,38.087555,14.284941,0.107350156,0.000295729,0.19857635,0.009857776,0.5240791,0.1730171,0.8258038,0.0,1007.1666666666666,3.0160365495513277,3.0160365495513277,430.3784721810794,1.0
300000,0.9277125,0.3146794,37.49775,14.326436,0.1023003,0.0002955736,0.1985245,0.009852599,0.57524925,0.19357769,0.8127781,0.0,768.8181818181819,4.240127480250191,4.240127480250191,315.86975642361426,1.0
310000,0.85451835,0.33851707,36.240852,13.487074,0.09944619,0.00029542105,0.19847368,0.009847521,0.5565385,0.1850124,0.81839967,0.0,1152.0,4.166590273438487,4.166590273438487,336.4173469736008,1.0
320000,0.6474107,0.48288336,35.12498,16.703606,0.102876134,0.0002952731,0.19842437,0.009842593,0.48862588,0.1618533,0.83813757,0.0,1042.0,4.175820009980816,4.175820009980816,337.7682751828805,1.0
330000,0.541212,0.45366475,36.81549,38.33661,0.09814551,0.00029512643,0.19837548,0.009837708,0.49553728,0.1607822,0.8383027,0.0,887.1666666666666,3.135033386196786,3.135033386196786,365.4582798162398,1.0
340000,0.7996357,0.5777412,38.574097,24.158451,0.10734711,0.00029497745,0.19832583,0.009832747,0.5046695,0.16797596,0.835784,0.0,773.6363636363636,4.537063837919215,4.537063837919215,332.70978667011315,1.0
350000,0.7571729,0.29455176,37.8369,29.76179,0.103316024,0.00029482535,0.19827512,0.009827684,0.49355063,0.16464852,0.84250367,0.0,1388.2857142857142,3.739800344071617,3.739800344071617,474.1607513012631,1.0
360000,0.9022278,0.29767472,37.25948,13.60526,0.1035697,0.0002946771,0.1982257,0.009822747,0.4731286,0.15777692,0.8464852,0.0,896.8333333333334,3.4626252385884677,3.4626252385884677,286.45858058768016,1.0
370000,0.72991985,0.7589468,35.347603,20.76133,0.097171225,0.0002945305,0.19817682,0.009817865,0.49163204,0.16236685,0.84283066,0.0,569.2222222222222,2.8254833286240078,2.8254833286240078,204.6903651294609,1.0
380000,0.93911874,0.70502,35.804295,44.82023,0.09860562,0.00029437366,0.19812456,0.009812642,0.521546,0.17186695,0.8299831,0.0,873.6666666666666,4.226908664975781,4.226908664975781,382.017277131478,1.0
390000,0.8792701,0.48211503,34.7739,19.50704,0.10623922,0.00029421962,0.19807321,0.009807512,0.47362456,0.15162984,0.8412318,0.0,957.8888888888889,3.648500165863273,3.648500165863273,315.61855150717827,1.0
400000,0.76857543,0.44821775,34.925964,46.097473,0.105451554,0.0002940722,0.19802405,0.009802603,0.44414565,0.14366114,0.85692567,0.0,971.9166666666666,4.334591848775744,4.334591848775744,343.17156745734,1.0
410000,0.25198334,0.38193506,35.322865,20.777283,0.10375723,0.00029392279,0.19797426,0.009797628,0.25972834,0.079594284,0.91117793,0.0,1082.2222222222222,1.9066113139657925,1.9066113139657925,271.12005498100757,1.0
420000,0.10963606,0.31392628,32.18885,16.157045,0.10166793,0.00029377433,0.1979248,0.0097926855,0.20930591,0.062627956,0.9296432,0.0,1436.0,2.3056001502166814,2.3056001502166814,293.068911453639,1.0
430000,0.16038905,0.07446545,30.063017,18.894226,0.09509165,0.00029362694,0.19787565,0.0097877765,0.24004997,0.07228054,0.91943765,0.0,1525.0,0.9423430515120604,0.9423430515120604,349.192641531215,1.0
440000,0.14237614,0.16508989,23.778341,41.088753,0.1015366,0.0002934797,0.19782656,0.009782873,0.2725646,0.08227695,0.91139346,0.0,1291.625,1.9756378201273037,1.9756378201273037,398.3950580769597,1.0
450000,0.37959728,0.43567598,29.955212,22.363667,0.09869133,0.0002933239,0.19777463,0.009777686,0.29712218,0.09253483,0.9017351,0.0,725.7647058823529,2.584273424449687,2.584273424449687,192.5430157348281,1.0
460000,0.7772429,0.955106,44.90295,20.615097,0.101063885,0.0002931669,0.1977223,0.009772457,0.534127,0.17714249,0.8306472,0.0,587.0,3.734199946816079,3.734199946816079,155.33671796451867,1.0
470000,0.82396,0.86710554,42.526096,15.324814,0.09726718,0.00029301865,0.1976729,0.009767519,0.48974228,0.16465244,0.84490013,0.0,523.3888888888889,4.318363285574474,4.318363285574474,208.64416296362853,1.0
480000,0.8588797,1.0118124,39.17648,8.096295,0.109276414,0.00029287313,0.19762437,0.009762674,0.46147722,0.15523404,0.8521433,0.0,372.39130434782606,4.447995880584737,4.447995880584737,91.61383358513315,1.0
490000,0.63386935,0.8965232,36.020897,54.353165,0.10037794,0.0002927276,0.19757588,0.009757831,0.39848915,0.13402723,0.87083465,0.0,1037.4444444444443,5.379355950035258,5.379355950035258,318.79272158850085,1.0
500000,0.6717555,0.55058855,36.233215,15.865701,0.103871986,0.00029258197,0.19752732,0.009752979,0.39431632,0.12659591,0.8737214,0.0,879.4545454545455,3.109481978124346,3.109481978124346,278.3481815846806,1.0
510000,0.39646447,0.66436166,34.433483,14.809911,0.10897102,0.00029242568,0.19747522,0.009747775,0.28525192,0.09138617,0.91038406,0.0,1523.7142857142858,1.5148859457112849,1.5148859457112849,350.1380224553286,1.0
520000,0.80960023,0.3171492,35.49811,14.712856,0.106521256,0.0002922716,0.19742388,0.009742644,0.37808615,0.12721898,0.88123506,0.0,1116.6666666666667,2.886366850903465,2.886366850903465,313.5307093005815,1.0
530000,0.91526014,0.38818246,34.051422,19.000757,0.10005536,0.00029212405,0.19737469,0.00973773,0.4055812,0.13736449,0.87816405,0.0,994.9,3.904040091286879,3.904040091286879,274.0513951277826,1.0
540000,0.68554807,0.29878947,32.720863,15.636217,0.100412466,0.0002919781,0.19732602,0.009732869,0.34936088,0.11292631,0.8862555,0.0,1502.7142857142858,1.956100266759417,1.956100266759417,421.0452900786352,1.0
550000,1.0269635,0.3374895,32.06909,8.567886,0.10652528,0.00029183002,0.19727667,0.009727939,0.4086325,0.13614474,0.8711102,0.0,681.0666666666667,3.5254068536295864,3.5254068536295864,187.25622237523396,1.0
560000,1.067872,0.69855165,29.75772,9.384806,0.10137312,0.00029167504,0.197225,0.009722779,0.43388167,0.14336528,0.8688027,0.0,592.85,4.518919002941402,4.518919002941402,157.47149492118842,1.0
570000,1.0051527,0.73700583,28.158787,64.91459,0.104599915,0.00029151732,0.19717243,0.009717526,0.40655312,0.13444889,0.8718222,0.0,506.6666666666667,3.7809333593015455,3.7809333593015455,156.14883005205127,1.0
580000,1.012369,0.7912702,27.211199,30.214172,0.09935429,0.00029137215,0.19712405,0.009712692,0.41628283,0.13437857,0.8679017,0.0,533.1666666666666,4.669362802211253,4.669362802211253,195.63092324532772,1.0
590000,0.8355833,0.995441,27.172623,10.849008,0.10648593,0.00029122375,0.19707458,0.009707749,0.4269761,0.13879497,0.8725436,0.0,371.61290322580646,3.7548294828739017,3.7548294828739017,95.54991928268882,1.0
600000,1.0122383,0.84622437,25.382545,8.111577,0.10674143,0.00029107527,0.19702509,0.009702805,0.4082253,0.13684602,0.8699364,0.0,601.4666666666667,4.840233629608217,4.840233629608217,165.4512551744779,1.0
610000,1.1298081,0.5422573,25.129633,20.171535,0.09721319,0.00029092742,0.19697581,0.009697883,0.3780816,0.12648866,0.8829483,0.0,727.4666666666667,4.497920180733005,4.497920180733005,197.0163195899028,1.0
620000,1.0732644,0.5810453,24.758171,19.901337,0.10710483,0.00029078065,0.19692688,0.009692994,0.34525603,0.11636211,0.8939176,0.0,654.2,3.941773617345219,3.941773617345219,168.80701632519873,1.0
630000,1.1711478,0.40975,23.3162,13.511638,0.10745258,0.00029063277,0.19687758,0.009688069,0.34009948,0.11472632,0.8958081,0.0,945.9090909090909,4.160954897736453,4.160954897736453,203.60914583834395,1.0
640000,0.98197925,0.6627365,23.947824,22.362406,0.105605535,0.00029048274,0.19682758,0.009683074,0.37322018,0.12202091,0.88316655,0.0,845.8333333333334,3.6602002596579646,3.6602002596579646,234.11191187469134,1.0
650000,1.2455189,0.6902397,22.794207,21.264906,0.10770993,0.00029032776,0.19677591,0.009677915,0.51227874,0.14962699,0.8522533,0.0,718.6153846153846,5.185484939962267,5.185484939962267,256.39773924799204,1.0
660000,1.1543435,0.777372,24.100767,14.22658,0.10152751,0.00029017223,0.19672407,0.009672735,0.36607498,0.12142359,0.8864628,0.0,770.4545454545455,4.720554715784436,4.720554715784436,150.29530616670806,1.0
670000,1.0695738,0.65242845,24.392128,14.824822,0.10773521,0.00029001906,0.19667302,0.009667634,0.37077227,0.12316023,0.88340163,0.0,900.0,4.69330858051156,4.69330858051156,277.2196192740618,1.0
680000,1.0151905,0.90740985,22.34224,7.0561185,0.1084765,0.00028987287,0.19662431,0.009662766,0.2782715,0.09262807,0.91295147,0.0,409.2857142857143,3.784696531452937,3.784696531452937,75.18131984547861,1.0
690000,0.801144,1.0535889,22.39755,8.433147,0.09548105,0.00028972252,0.19657417,0.009657759,0.3484648,0.11529276,0.88870686,0.0,577.6,3.844393546095428,3.844393546095428,104.30214255756,1.0
700000,0.9464165,0.54348576,21.281427,8.500551,0.10659513,0.00028957298,0.19652432,0.009652779,0.3753036,0.12671642,0.88369626,0.0,1400.0,3.424071892264432,3.424071892264432,322.01417958931415,1.0
710000,0.90972596,0.32551953,21.342793,10.753653,0.1018019,0.00028942712,0.19647568,0.009647923,0.35976905,0.1206186,0.88886887,0.0,1136.6,3.0187900867895223,3.0187900867895223,245.43939746916294,1.0
720000,0.92257243,0.6728565,20.64754,26.80078,0.108931154,0.0002892783,0.19642612,0.009642968,0.3249374,0.107835,0.89877987,0.0,758.9230769230769,5.084215491132524,5.084215491132524,190.3120339272114,1.0
730000,0.9010824,0.46841183,20.10826,11.413389,0.1046187,0.00028912877,0.19637625,0.009637987,0.27028453,0.08774105,0.9151961,0.0,1049.1,3.428222593385726,3.428222593385726,226.2529004114266,1.0
740000,0.9380057,0.5941246,20.748405,18.387016,0.10223782,0.00028897854,0.1963262,0.009632984,0.32524416,0.10751927,0.9004775,0.0,793.7692307692307,3.744738611858338,3.744738611858338,159.93138602001665,1.0
750000,1.0049719,0.5535234,19.709885,8.526741,0.101183474,0.00028882638,0.19627547,0.009627918,0.34437186,0.10788949,0.88799065,0.0,822.6363636363636,4.465391893434571,4.465391893434571,204.34630426190174,1.0
760000,0.9810162,0.4823624,18.927305,9.385699,0.09806411,0.00028867836,0.19622613,0.009622988,0.2964567,0.096919686,0.9085633,0.0,761.1666666666666,5.044500294859366,5.044500294859366,180.2824238523608,1.0
770000,1.1162587,0.7299359,19.307299,11.269536,0.10438647,0.00028852333,0.19617443,0.009617827,0.28938568,0.09417032,0.9098134,0.0,640.25,4.6170502258319175,4.6170502258319175,154.7114501026772,1.0
780000,0.96960396,0.6888186,19.159212,31.157633,0.11979071,0.00028837117,0.19612375,0.009612759,0.30668384,0.09863475,0.9038413,0.0,513.0526315789474,4.315438959281892,4.315438959281892,94.81066977118866,1.0
790000,0.76774764,0.8042482,21.609089,13.794495,0.10515762,0.0002882225,0.19607417,0.009607809,0.40161702,0.12717588,0.8731723,0.0,730.7857142857143,5.424760275908436,5.424760275908436,202.23466741467516,1.0
800000,0.8423889,0.86965376,22.0275,9.849438,0.09582095,0.00028807134,0.19602378,0.009602776,0.31540117,0.10535839,0.90120864,0.0,486.94444444444446,4.466158967650057,4.466158967650057,96.19747777883073,1.0
810000,0.87077975,0.8572786,20.890387,9.709444,0.094869256,0.00028792428,0.19597477,0.009597877,0.28261194,0.09360777,0.9122129,0.0,727.3076923076923,4.681067062561245,4.681067062561245,181.7484629911681,1.0
820000,0.96667445,0.6635115,21.65788,9.645492,0.096765935,0.0002877735,0.19592449,0.009592857,0.67265046,0.21410294,0.7751823,0.0,750.4,4.074411988484345,4.074411988484345,161.64727326676118,1.0
830000,0.93444866,0.81404096,26.517546,14.518932,0.10349328,0.00028762408,0.19587469,0.009587881,0.9855502,0.33252683,0.6614228,0.0,429.25925925925924,4.137050170048799,4.137050170048799,186.01563215876618,1.0
840000,0.8072607,1.1254742,29.974945,10.254398,0.10282837,0.00028747632,0.19582541,0.009582959,0.90315384,0.3001788,0.68722683,0.0,430.5217391304348,5.418184853382767,5.418184853382767,171.36607485063948,1.0
850000,0.7551517,0.7422278,32.312237,8.968054,0.097483486,0.00028732844,0.19577616,0.009578036,0.68308425,0.22719854,0.76290196,0.0,1055.125,4.242962821939727,4.242962821939727,349.1448800242506,1.0
860000,0.87721676,0.65537924,34.116165,10.761117,0.09814963,0.00028718138,0.19572714,0.00957314,0.67302835,0.21561757,0.7731168,0.0,708.625,4.325862699035497,4.325862699035497,235.4125651717186,1.0
870000,0.7046575,0.55584854,31.911892,12.00432,0.10002813,0.00028703068,0.19567688,0.00956812,0.5132263,0.16418567,0.826791,0.0,865.0833333333334,3.9801819721046328,3.9801819721046328,233.01770925657317,1.0
880000,0.8200276,0.83514696,32.281544,7.9472084,0.10536935,0.00028687413,0.19562471,0.009562908,0.5229467,0.17251375,0.8287573,0.0,603.7857142857143,5.530006883541743,5.530006883541743,204.5568000515302,1.0
890000,0.9384857,0.92848545,31.456541,8.55574,0.10027194,0.00028672066,0.19557357,0.009557798,0.44729793,0.14591414,0.8517787,0.0,676.8,5.2619602627043305,5.2619602627043305,201.64621561008195,1.0
900000,0.68421185,0.65882546,29.272984,8.616982,0.10638332,0.00028657092,0.19552363,0.009552811,0.37015834,0.11927111,0.8773184,0.0,958.9090909090909,5.044600305135828,5.044600305135828,234.91657924931496,1.0
910000,0.8789448,0.7786313,29.770222,6.1489105,0.097177595,0.0002864212,0.19547372,0.009547825,0.42449233,0.13944748,0.85914123,0.0,645.75,4.941275145225518,4.941275145225518,153.62804889245308,1.0
920000,0.987959,0.8719838,28.975859,10.150511,0.103805095,0.00028627372,0.19542457,0.009542914,0.44426933,0.1415404,0.8546251,0.0,591.4705882352941,3.9400472275994938,3.9400472275994938,165.64528470267268,1.0
930000,1.0124056,0.73652625,28.354614,8.858048,0.09837472,0.00028612325,0.19537443,0.009537903,0.3881892,0.12465019,0.8725446,0.0,619.4666666666667,4.096140212053433,4.096140212053433,165.57444990376632,1.0
940000,1.0900832,0.5058944,28.065235,19.916977,0.10035341,0.00028597482,0.19532494,0.009532961,0.42824876,0.1298763,0.86164665,0.0,752.1818181818181,3.4204918127021906,3.4204918127021906,273.61651356704533,1.0
950000,1.1421275,0.516422,28.395077,8.028994,0.100510776,0.0002858282,0.19527607,0.009528078,0.40647438,0.12972051,0.8662599,0.0,1126.7,3.525020326906815,3.525020326906815,323.0712539529428,1.0
960000,1.1601715,0.5734668,27.212427,19.441683,0.104790725,0.00028567982,0.19522661,0.0095231375,0.6284703,0.18584414,0.8007355,0.0,658.8461538461538,3.2976156135018053,3.2976156135018053,215.3410452887989,1.0
970000,1.001025,0.7442608,29.829576,13.958323,0.10184194,0.00028552362,0.19517455,0.009517936,0.54418135,0.17054558,0.82223254,0.0,705.4736842105264,3.9793876683543203,3.9793876683543203,222.88596820645034,1.0
980000,1.0119663,0.8836077,32.702015,14.935976,0.10333603,0.00028536835,0.1951228,0.009512765,0.4858162,0.15416019,0.8402157,0.0,778.6,4.24005466603293,4.24005466603293,211.76706310564822,1.0
990000,1.0217109,0.7713656,30.623255,8.473766,0.094160646,0.00028521896,0.19507296,0.00950779,0.48264185,0.15638794,0.8438662,0.0,667.0,3.956316873709309,3.956316873709309,207.40646208636463,1.0
1000000,1.0123762,0.8410086,29.730062,6.8189526,0.11005411,0.0002850698,0.19502327,0.009502824,0.41318306,0.13562107,0.86464393,0.0,546.578947368421,5.167428108236184,5.167428108236184,144.70849948128065,1.0
1010000,0.94653594,0.8747187,29.557629,8.573122,0.098805934,0.0002849206,0.19497353,0.009497856,0.41498488,0.13187551,0.86362976,0.0,459.125,4.633094762568362,4.633094762568362,141.38548923801216,1.0
1020000,0.90686023,0.7961918,28.217491,12.744825,0.10101817,0.0002847741,0.19492473,0.009492977,0.3245571,0.10338116,0.8916268,0.0,1305.375,6.249557887370299,6.249557887370299,240.02751130291395,1.0
