Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Policy/GAIL Value Estimate,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Losses/GAIL Loss,Policy/GAIL Policy Estimate,Policy/GAIL Expert Estimate,Losses/Pretraining Loss,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Policy/GAIL Reward,Is Training
510000,1.0814321,1.2119921,1.091624,11.921312,335.0689655172414,1.3136747,0.33045775,0.0002924365,0.19747885,0.009748135,0.052255623,0.6967813,0.6628597,0.22040465,0.7957656,0.0,4.954471569572544,4.954471569572544,3.6442867863024104,62.92643006916704,1.0
520000,1.0588112,1.3425283,1.1416123,9.858139,424.53846153846155,0.9838117,0.31070173,0.00029228517,0.19742838,0.009743096,0.056686275,0.6311556,0.6275522,0.20305546,0.8154049,0.0,4.0148613277512295,4.0148613277512295,4.937207321015497,74.56658982485533,1.0
530000,1.0346575,1.3444557,1.1977953,10.329111,378.61538461538464,1.3681227,0.35541695,0.0002921335,0.19737783,0.009738045,0.057856955,0.5980228,0.65787786,0.2087811,0.8079537,0.0,5.453741073789489,5.453741073789489,4.537865350367846,64.77803511531265,1.0
540000,1.102009,1.1420916,1.2090877,10.96806,383.44,1.092552,0.3364167,0.00029198336,0.19732778,0.0097330455,0.05347336,0.79615414,0.65272546,0.21584551,0.80562764,0.0,2.9904802647652104,2.9904802647652104,4.286573934257031,73.36918686568737,1.0
550000,1.049629,1.1522266,1.1875794,11.237383,353.0,1.347411,0.36124706,0.00029183063,0.19727686,0.0097279595,0.054795653,0.6991662,0.65329134,0.22093837,0.79817426,0.0,4.642747242437226,4.642747242437226,3.9002966613605103,66.63581596777357,1.0
560000,1.0471405,1.0178249,1.145771,10.703047,380.28,1.2549908,0.3293457,0.0002916782,0.19722608,0.009722885,0.052019525,0.68195707,0.6278516,0.21291003,0.80376226,0.0,3.991382827536048,3.991382827536048,4.050932903532629,63.11000474294027,1.0
570000,1.0564752,0.95386,1.1124885,11.037591,359.57142857142856,1.1051767,0.37765464,0.00029152696,0.19717565,0.009717846,0.052719425,0.71743715,0.59827584,0.19556946,0.8153664,0.0,3.766666856903332,3.766666856903332,4.094200990950832,63.679620401217385,1.0
580000,1.0869198,1.1261866,1.1210396,9.893328,377.28,1.5163457,0.39245766,0.00029137995,0.19712666,0.009712951,0.05231472,0.75852716,0.6288658,0.21080892,0.80643874,0.0,4.911405007221869,4.911405007221869,3.850992410044585,58.76231234581376,1.0
590000,1.0652453,1.1002423,1.0967913,10.855494,372.60714285714283,1.751853,0.3591062,0.00029123068,0.1970769,0.009707982,0.05133587,0.76674956,0.61409825,0.20601752,0.8203047,0.0,4.458013150196236,4.458013150196236,3.9464875700382085,71.79247609239358,1.0
600000,1.0720488,1.1778764,1.1210667,9.795483,373.037037037037,1.3280464,0.32524273,0.00029108292,0.19702765,0.009703061,0.05249529,0.7385298,0.6063754,0.20636062,0.8110655,0.0,4.585103652472126,4.585103652472126,4.024419747549912,60.51531575260491,1.0
610000,1.0677011,1.0779688,1.1396177,10.261006,400.1304347826087,1.4648342,0.34981358,0.00029093167,0.19697723,0.009698024,0.053955633,0.7012155,0.6068783,0.19382134,0.8215066,0.0,4.819768338848877,4.819768338848877,4.431477092530416,65.30907694671465,1.0
620000,1.0151068,1.2021556,1.1713402,10.497631,320.80645161290323,1.8322767,0.39956558,0.00029078417,0.19692805,0.00969311,0.050617076,0.7077864,0.63956857,0.21617754,0.805463,0.0,4.863752980545659,4.863752980545659,3.299552480780309,60.522613547502026,1.0
630000,1.0731616,1.2205131,1.132045,10.544005,321.5151515151515,1.4646305,0.33505726,0.00029063446,0.19687817,0.009688126,0.052139103,0.7169609,0.61934817,0.20726708,0.8167904,0.0,4.515586107249626,4.515586107249626,3.452711832794276,56.40470537046591,1.0
640000,1.0489029,1.3620408,1.1625433,10.665174,343.2142857142857,1.3159579,0.3867924,0.0002904861,0.19682871,0.009683185,0.054037213,0.6567476,0.62744284,0.20576425,0.8161901,0.0,4.952369290054776,4.952369290054776,3.845120718436582,54.896673032215666,1.0
650000,1.0276792,1.2471683,1.1357062,10.860188,364.1923076923077,1.6793346,0.35861555,0.00029033815,0.1967794,0.00967826,0.054916453,0.6501875,0.59226334,0.19284487,0.82062167,0.0,4.9979619306440535,4.9979619306440535,4.122475945462401,63.57265378878667,1.0
660000,1.032591,1.1341772,1.1205409,9.751688,400.3076923076923,1.3652527,0.3800655,0.00029018955,0.19672987,0.009673312,0.053894985,0.68617475,0.5962502,0.19770235,0.8202373,0.0,3.581218047221997,3.581218047221997,4.359084248542786,61.677896689910156,1.0
670000,1.0329828,1.0660338,1.1171285,10.787325,369.85185185185185,1.3776836,0.34422365,0.0002900372,0.19667907,0.009668237,0.053420104,0.6991204,0.57147825,0.18815328,0.8303169,0.0,5.201444691141929,5.201444691141929,4.059312654866113,63.36251824431949,1.0
680000,1.0258276,1.1283472,1.0887291,9.89737,353.86206896551727,1.3564435,0.37327248,0.0002898858,0.1966286,0.009663196,0.051696736,0.69814056,0.5931427,0.19727568,0.8220026,0.0,4.655632550828159,4.655632550828159,3.8142915617289215,59.164740814217204,1.0
690000,1.0044159,1.1428096,1.088219,8.907123,370.9230769230769,1.0991079,0.3376845,0.00028973428,0.1965781,0.00965815,0.05556943,0.67304194,0.5949083,0.19630118,0.8204853,0.0,5.281628659389053,5.281628659389053,4.150459510345872,55.00560790873491,1.0
700000,0.99510646,1.1844052,1.0939869,9.401765,358.13793103448273,0.97671384,0.3420283,0.0002895799,0.19652662,0.00965301,0.054956436,0.65992665,0.5695159,0.18267132,0.8340231,0.0,5.198738323025672,5.198738323025672,3.969404629564711,53.622988553983824,1.0
710000,1.0068765,1.2152759,1.1112802,8.751559,397.88461538461536,0.9540659,0.32583687,0.00028942554,0.19647518,0.0096478695,0.052562643,0.6749398,0.5759119,0.1921384,0.8269881,0.0,4.440764172778775,4.440764172778775,4.322337757796049,60.916843396921955,1.0
720000,1.0036341,1.1792389,1.075684,8.764092,376.0769230769231,1.587708,0.3483589,0.00028927287,0.1964243,0.009642785,0.049714305,0.6913715,0.56118214,0.18559338,0.83143264,0.0,5.096452593936452,5.096452593936452,3.9981244150549173,60.08269075836454,1.0
730000,0.9929164,1.0962676,1.0541881,10.887345,322.4848484848485,1.353763,0.31613317,0.00028912254,0.19637418,0.009637779,0.05362322,0.6516565,0.6143617,0.20857406,0.8173746,0.0,5.1174891932246585,5.1174891932246585,3.40804505435129,53.15327176352342,1.0
740000,0.93577003,1.1825168,1.086605,10.119475,314.9,1.364901,0.32845247,0.00028897246,0.19632415,0.009632783,0.054918855,0.6238055,0.618391,0.2082581,0.8117487,0.0,5.708625276165549,5.708625276165549,3.58228883537231,57.3958297133795,1.0
750000,0.9599647,1.275575,1.087456,8.67315,353.4642857142857,1.0933961,0.34209883,0.00028882356,0.19627452,0.009627823,0.053853493,0.6383681,0.5695024,0.18441547,0.8274225,0.0,4.719641263668354,4.719641263668354,4.301932934385079,58.98565464294874,1.0
760000,0.92910665,1.1808394,1.1236408,9.232953,359.7241379310345,1.0676672,0.34088477,0.00028867103,0.19622368,0.009622745,0.054797746,0.6254014,0.5919849,0.19676624,0.82425517,0.0,4.982688425837325,4.982688425837325,3.6512018994938944,59.09893493041877,1.0
770000,0.9160805,1.2546664,1.1248007,9.218572,332.2758620689655,1.2905817,0.35784385,0.00028852146,0.19617382,0.009617764,0.05601313,0.602672,0.6007212,0.20030148,0.8137169,0.0,5.8443559617735445,5.8443559617735445,3.8459066011011602,52.57128592133522,1.0
780000,0.8900773,1.4212204,1.1198515,8.599221,359.0,1.2671902,0.3355674,0.00028837036,0.19612344,0.009612732,0.05382224,0.5719528,0.5678905,0.18689942,0.8259214,0.0,6.106778149458545,6.106778149458545,4.029206252760357,56.41227081528417,1.0
790000,0.86895657,1.5264922,1.1207532,9.1227665,311.03225806451616,1.2713621,0.34453362,0.00028822094,0.19607365,0.0096077565,0.05368813,0.56659573,0.57637703,0.19288239,0.8237044,0.0,5.703473484233743,5.703473484233743,3.5226236641887696,52.38571480349187,1.0
800000,0.8613666,1.6379193,1.1410611,8.990515,355.7142857142857,1.161047,0.34005776,0.00028807463,0.19602486,0.009602884,0.053400077,0.5664441,0.57047415,0.1868024,0.824998,0.0,5.691264705604007,5.691264705604007,3.714888071705555,52.1907707514434,1.0
810000,0.8068474,1.5297241,1.1211299,9.681215,309.8666666666667,1.6342071,0.36454436,0.0002879259,0.1959753,0.009597931,0.051562935,0.5469254,0.58882916,0.19710675,0.8180336,0.0,5.591344406189878,5.591344406189878,3.414869807720665,50.72442900659817,1.0
820000,0.754912,1.5999367,1.1570637,8.504425,344.93333333333334,1.0396211,0.3262915,0.00028777792,0.19592598,0.009593005,0.055574723,0.48495203,0.5631316,0.18231857,0.8263423,0.0,5.661511371983215,5.661511371983215,4.027470576266448,53.39009859959285,1.0
830000,0.78555125,1.5266141,1.1772059,9.026556,314.1034482758621,1.1757082,0.34193027,0.00028762774,0.1958759,0.009588002,0.05506886,0.50364584,0.6071192,0.19899964,0.8141573,0.0,5.7627638363459655,5.7627638363459655,3.4757394769018695,49.26843742353301,1.0
840000,0.7886897,1.541379,1.1407822,9.568046,293.1470588235294,1.2889808,0.3450548,0.00028748257,0.19582751,0.009583168,0.054959707,0.5294606,0.60157585,0.20654123,0.8120285,0.0,5.942578739157932,5.942578739157932,3.3265604403089073,47.26074314774836,1.0
850000,0.7829648,1.7313617,1.1442633,8.466436,310.94117647058823,1.6732476,0.36457762,0.00028733755,0.19577917,0.00957834,0.054271303,0.49985966,0.5801937,0.18999937,0.81906307,0.0,6.151637466953082,6.151637466953082,3.4076487752882874,49.02897579891278,1.0
860000,0.8536612,1.727856,1.1106149,10.460111,231.125,1.717885,0.369835,0.0002871798,0.19572659,0.009573086,0.053642202,0.5427493,0.65518516,0.2243718,0.7970136,0.0,5.872455477930333,5.872455477930333,2.557684482416002,43.64197324070989,1.0
870000,0.889535,1.8446804,1.1175505,9.439261,282.9375,1.310133,0.3630846,0.00028702524,0.19567509,0.009567941,0.052555084,0.5688912,0.6248844,0.2133183,0.80075866,0.0,5.507842725298057,5.507842725298057,2.7643860288792186,39.56568123938309,1.0
880000,0.91896075,1.7553555,1.1256459,7.930995,306.7741935483871,1.1336305,0.34389925,0.00028687925,0.19562641,0.009563078,0.05300668,0.6346234,0.5746456,0.19109994,0.82506436,0.0,5.696127666434383,5.696127666434383,3.440174126449753,48.97943279760725,1.0
890000,0.8902713,1.6227387,1.0977169,7.5280952,371.89285714285717,1.5938333,0.34430465,0.00028673094,0.19557698,0.009558139,0.04989271,0.59608567,0.551223,0.17900017,0.8319718,0.0,5.364461625997837,5.364461625997837,3.82930096038259,52.636052295565605,1.0
900000,0.91943467,1.432652,1.1022176,7.8937864,320.8333333333333,1.0915763,0.38395238,0.00028657948,0.19552651,0.009553095,0.054209013,0.6322261,0.56085384,0.18753129,0.82851446,0.0,4.544400103048732,4.544400103048732,3.589474638303121,48.378740979731084,1.0
910000,0.9944571,1.3986815,1.0855837,8.5001545,291.77777777777777,1.037729,0.40649658,0.00028643166,0.19547722,0.009548173,0.051392853,0.6429126,0.56683546,0.19744948,0.82707167,0.0,5.291453867348739,5.291453867348739,3.0875558155692286,47.535638972702955,1.0
920000,1.0125986,1.4431515,1.0691707,8.4576025,303.7096774193548,1.6591305,0.37108502,0.00028628495,0.19542831,0.0095432885,0.052271746,0.6728998,0.60922664,0.20685391,0.8139553,0.0,5.309885582071729,5.309885582071729,3.1994205126538873,46.40850220271386,1.0
930000,0.973158,1.4539849,1.0757222,7.952772,362.4230769230769,1.2159822,0.36306694,0.00028613574,0.19537857,0.00953832,0.0514058,0.5966128,0.5522805,0.18131177,0.8328503,0.0,5.1023205986936,5.1023205986936,3.8193809051926317,55.56988758708422,1.0
940000,1.0017943,1.4215627,1.0561806,6.9291043,398.88461538461536,1.4784158,0.34412962,0.00028598413,0.19532803,0.009533271,0.047631368,0.6250426,0.5166234,0.16785672,0.84653836,0.0,4.1874816792465195,4.1874816792465195,3.9843634880251355,58.79061060481601,1.0
950000,0.9227887,1.410661,1.0420958,8.76355,332.6,1.5942652,0.36658812,0.0002858361,0.19527869,0.009528341,0.050062537,0.5849626,0.572404,0.189608,0.82722396,0.0,5.853448546523678,5.853448546523678,3.2655543964998475,56.5126199008062,1.0
960000,0.8826756,1.3936723,1.0032338,8.684178,324.9655172413793,1.4427005,0.34950572,0.00028568768,0.19522923,0.009523399,0.046326034,0.56435335,0.55637896,0.18626586,0.8307611,0.0,4.717333558527753,4.717333558527753,3.177764233450095,50.9534648274382,1.0
970000,0.9761968,1.36504,0.9880375,7.8511815,340.1875,1.040653,0.34704012,0.0002855375,0.19517915,0.009518399,0.04805912,0.6056732,0.54974693,0.18306747,0.8345884,0.0,5.174526945838044,5.174526945838044,3.3924473802889548,49.19713494902657,1.0
980000,1.0404056,1.2913064,1.0024794,7.797511,367.8,1.5369037,0.36185825,0.0002853875,0.19512917,0.009513402,0.04688379,0.6834656,0.56105214,0.18578094,0.8312607,0.0,4.716589962490476,4.716589962490476,3.556840105412098,53.785537825754055,1.0
990000,1.0244205,1.2834809,0.9895939,7.8174977,338.64516129032256,1.0055983,0.350155,0.00028523867,0.19507955,0.009508447,0.04754746,0.6692977,0.52613133,0.17568898,0.8394653,0.0,4.504451749921446,4.504451749921446,3.2686957506042336,47.796182548807515,1.0
1000000,1.0226231,1.215785,1.0208341,7.580972,368.51851851851853,1.4898291,0.33921343,0.00028508934,0.19502977,0.0095034735,0.04963375,0.6592032,0.51235574,0.16921309,0.8477107,0.0,4.263423149832166,4.263423149832166,3.6246044251781244,50.911431721769844,1.0
1010000,1.0203404,1.250241,1.0729358,8.390854,311.6551724137931,1.3468139,0.33001,0.00028493875,0.19497958,0.009498459,0.05449914,0.6283091,0.5563665,0.18532407,0.8261468,0.0,5.4927334518482285,5.4927334518482285,3.53297977745533,47.68949658373992,1.0
1020000,0.9807301,1.1570507,1.0669968,8.160327,358.9,1.2103002,0.31252435,0.00028478733,0.19492912,0.009493417,0.05091849,0.6578019,0.52510995,0.17321488,0.84265155,0.0,4.502873605406233,4.502873605406233,3.7535125101948608,49.87430361221577,1.0
1030000,0.9715415,1.0448315,1.0246801,8.617347,363.037037037037,1.2248914,0.3641755,0.00028463366,0.19487788,0.009488301,0.048070695,0.65243685,0.5086863,0.16657175,0.85165244,0.0,4.475037144703998,4.475037144703998,3.699835122735412,60.0907324122058,1.0
